fecha,morosidad,euribor,ipc,inflacion_interanual,paro,paro_lag_6,paro_lag_12,euribor_lag_6,euribor_lag_12
2021-02-01,4.55,-0.50085,81.922,-0.01586623543052834,16.14,16.26,14.41,-0.3589047619047619,-0.28809999999999997
2021-03-01,4.51,-0.4867391304347826,82.716,1.3415665086190964,16.14,16.26,14.41,-0.4145909090909091,-0.26563636363636367
2021-04-01,4.53,-0.4835,83.693,2.22919822152734,15.39,16.13,15.33,-0.466,-0.1082
2021-05-01,4.55,-0.4806190476190476,84.087,2.7167340556784048,15.39,16.13,15.33,-0.4806190476190476,-0.08135
2021-06-01,4.4,-0.48386363636363633,84.487,2.732247081712069,15.39,16.13,15.33,-0.49663636363636365,-0.14745454545454545
2021-07-01,4.39,-0.4907272727272727,83.85,2.880910897892086,14.71,16.14,16.26,-0.5046999999999999,-0.2788695652173913
2021-08-01,4.43,-0.49822727272727274,84.232,3.3014471425067304,14.71,16.14,16.26,-0.50085,-0.3589047619047619
2021-09-01,4.35,-0.4923181818181818,84.934,4.006759569934593,14.71,16.14,16.26,-0.4867391304347826,-0.4145909090909091
2021-10-01,4.36,-0.4767619047619048,86.496,5.367279814837356,13.44,15.39,16.13,-0.4835,-0.466
2021-11-01,4.29,-0.48700000000000004,86.761,5.5165703861356,13.44,15.39,16.13,-0.4806190476190476,-0.4806190476190476
2021-12-01,4.29,-0.5019565217391304,87.797,6.549757281553381,13.44,15.39,16.13,-0.48386363636363633,-0.49663636363636365
2022-01-01,4.32,-0.4766666666666667,87.46,6.131760651400975,13.73,14.71,16.14,-0.4907272727272727,-0.5046999999999999
2022-02-01,4.31,-0.33525,88.167,7.623104904665423,13.73,14.71,16.14,-0.49822727272727274,-0.50085
2022-03-01,4.24,-0.2373913043478261,90.837,9.817931234585831,13.73,14.71,16.14,-0.4923181818181818,-0.4867391304347826
2022-04-01,4.19,0.01305263157894737,90.676,8.343589069575707,12.69,13.44,15.39,-0.4767619047619048,-0.4835
2022-05-01,4.18,0.28659090909090906,91.426,8.72786518724653,12.69,13.44,15.39,-0.48700000000000004,-0.4806190476190476
2022-06-01,3.88,0.8522272727272727,93.118,10.21577284079207,12.69,13.44,15.39,-0.5019565217391304,-0.48386363636363633
2022-07-01,3.85,0.9915238095238095,92.881,10.770423375074545,12.73,13.73,14.71,-0.4766666666666667,-0.4907272727272727
2022-08-01,3.86,1.2494782608695651,93.117,10.54824769683731,12.73,13.73,14.71,-0.33525,-0.49822727272727274
2022-09-01,3.79,2.233,92.47,8.872771799279434,12.73,13.73,14.71,-0.2373913043478261,-0.4923181818181818
2022-10-01,3.77,2.629380952380952,92.78,7.265075841657431,12.99,12.69,13.44,0.01305263157894737,-0.4767619047619048
2022-11-01,3.68,2.8283181818181817,92.669,6.809511185901496,12.99,12.69,13.44,0.28659090909090906,-0.48700000000000004
2022-12-01,3.54,3.0181428571428572,92.808,5.70748431039787,12.99,12.69,13.44,0.8522272727272727,-0.5019565217391304
2023-01-01,3.56,3.337045454545454,92.613,5.891836268008244,13.38,12.73,13.73,0.9915238095238095,-0.4766666666666667
2023-02-01,3.55,3.5336,93.487,6.0340036521600915,13.38,12.73,13.73,1.2494782608695651,-0.33525
2023-03-01,3.51,3.6466086956521737,93.831,3.296013738894943,13.38,12.73,13.73,2.233,-0.2373913043478261
2023-04-01,3.55,3.7565555555555554,94.39,4.095901892452236,11.67,12.99,12.69,2.629380952380952,0.01305263157894737
2023-05-01,3.59,3.8622272727272726,94.345,3.192746045982542,11.67,12.99,12.69,2.8283181818181817,0.28659090909090906
2023-06-01,3.5,4.007272727272727,94.881,1.893296677334133,11.67,12.99,12.69,3.0181428571428572,0.8522272727272727
2023-07-01,3.5,4.149047619047619,95.042,2.3266330035206284,11.89,13.38,12.73,3.337045454545454,0.9915238095238095
2023-08-01,3.56,4.072956521739131,95.552,2.6149897440854053,11.89,13.38,12.73,3.5336,1.2494782608695651
2023-09-01,3.56,4.149190476190476,95.721,3.515734832918782,11.89,13.38,12.73,3.6466086956521737,2.233
2023-10-01,3.6,4.16,95.998,3.4684199180857966,11.8,11.67,12.99,3.7565555555555554,2.629380952380952
2023-11-01,3.57,4.02209090909091,95.663,3.2308538993622404,11.8,11.67,12.99,3.8622272727272726,2.8283181818181817
2023-12-01,3.54,3.679105263157895,95.687,3.1021032669597437,11.8,11.67,12.99,4.007272727272727,3.0181428571428572
2024-01-01,3.61,3.609227272727273,95.768,3.4066491745219363,12.29,11.89,13.38,4.149047619047619,3.337045454545454
2024-02-01,3.62,3.6705238095238095,96.108,2.803598361269488,12.29,11.89,13.38,4.072956521739131,3.5336
2024-03-01,3.61,3.71785,96.84,3.2068292994852365,12.29,11.89,13.38,4.149190476190476,3.6466086956521737
2024-04-01,3.6,3.703333333333333,97.514,3.30967263481301,11.27,11.8,11.67,4.16,3.7565555555555554
2024-05-01,3.62,3.6801363636363633,97.771,3.631353012878269,11.27,11.8,11.67,4.02209090909091,3.8622272727272726
2024-06-01,3.43,3.6496000000000004,98.139,3.433774939134282,11.27,11.8,11.67,3.679105263157895,4.007272727272727
2024-07-01,3.42,3.525913043478261,97.673,2.7682498263925437,11.21,12.29,11.89,3.609227272727273,4.149047619047619
2024-08-01,3.44,3.1661363636363635,97.713,2.26159578030809,11.21,12.29,11.89,3.6705238095238095,4.072956521739131
2024-09-01,3.43,2.936047619047619,97.123,1.4646733736588535,11.21,12.29,11.89,3.71785,4.149190476190476
2024-10-01,3.41,2.6913043478260867,97.729,1.8031625658867734,10.61,11.27,11.8,3.703333333333333,4.16
2024-11-01,3.38,2.5055714285714283,97.968,2.409500015680055,10.61,11.27,11.8,3.6801363636363633,4.02209090909091
2024-12-01,3.32,2.43605,98.411,2.846781694483047,10.61,11.27,11.8,3.6496000000000004,3.679105263157895
2025-01-01,3.33,2.525227272727273,98.579,2.9352184445743834,11.36,11.21,12.29,3.525913043478261,3.609227272727273
2025-02-01,3.3,2.40695,98.966,2.9737378782203283,11.36,11.21,12.29,3.1661363636363635,3.6705238095238095
2025-03-01,3.21,2.3983809523809523,99.024,2.2552664188352,11.36,11.21,12.29,2.936047619047619,3.71785
2025-04-01,3.18,2.1434,99.647,2.187378222614189,10.29,10.61,11.27,2.6913043478260867,3.703333333333333
2025-05-01,3.11,2.0805714285714285,99.714,1.987296846713238,10.29,10.61,11.27,2.5055714285714283,3.6801363636363633
2025-06-01,2.97,2.080904761904762,100.382,2.2855337837149436,10.29,10.61,11.27,2.43605,3.6496000000000004
2025-07-01,2.92,2.0790869565217394,100.305,2.694705804060482,10.45,11.36,11.21,2.525227272727273,3.525913043478261
2025-08-01,2.93,2.113904761904762,100.345,2.6936026936027035,10.45,11.36,11.21,2.40695,3.1661363636363635
2025-09-01,2.87,2.1715,100.059,3.022970871987063,10.45,11.36,11.21,2.3983809523809523,2.936047619047619
2025-10-01,2.84,2.1873043478260867,100.748,3.0891547033122357,9.93,10.29,10.61,2.1434,2.6913043478260867
